id,x,y,cluster_id,text
996723907867676000,10.05619526,12.08743477,5,"Congratulations to Lou Barletta of Pennsylvania. He will be a great Senator and will represent his people well - like they haven’t been represented in many years. Lou is a friend of mine and a special guy, he will very much help MAKE AMERICA GREAT AGAIN!"
996728397362540000,3.439665794,12.56783581,5,Congratulations to Deb Fischer. The people of Nebraska have seen what a great job she is doing - and it showed up at the ballot box! #MAGA
996739372723638000,-6.951622963,-2.094671011,7,The Washington Post and CNN have typically written false stories about our trade negotiations with China. Nothing has happened with ZTE except as it pertains to the larger trade deal. Our country has been losing hundreds of billions of dollars a year with China...
996739374619426000,-7.089713573,-27.46816063,2,"...We have not seen China’s demands yet, which should be few in that previous U.S. Administrations have done so poorly in negotiating. China has seen our demands. There has been no folding as the media would love people to believe, the meetings..."
996739376028835000,-6.042160988,-49.27965164,2,"...haven’t even started yet! The U.S. has very little to give, because it has given so much over the years. China has much to give!"
996802784090640000,-40.1999321,-27.794981,6,"House votes today on Choice/MISSION Act. Who will stand with our Great Vets, caregivers, and Veterans Service Organizations? Must get Choice passed by Memorial Day!"
996810253126787000,-7.635382652,47.7220993,5,"Today, it was my great honor to welcome President Mirziyoyev of Uzbekistan to the @WhiteHouse! https://t.co/3EkHChjnYA"
996822738101825000,7.207184315,28.39394951,8,"Lou Barletta will be a great Senator for Pennsylvania but his opponent, Bob Casey, has been a do-nothing Senator who only shows up at election time. He votes along the Nancy Pelosi, Elizabeth Warren lines, loves sanctuary cities, bad and expensive healthcare..."
996822740320575000,9.188512802,18.50501633,8,"...and voted against the massive Tax Cut Bill. He’s also weak on borders and crime. Sadly, our great Military and Vets mean nothing to Bobby Jr. Lou Barletta will win! #MAGA"
996887371210788000,5.037950516,10.91326809,5,Gina Haspel is one step closer to leading our brave men and women at the CIA. She is exceptionally qualified and the Senate should confirm her immediately. We need her to keep our great country safe! #ConfirmGina
997076300476055000,29.82853699,-26.10258484,7,"Congratulations America, we are now into the second year of the greatest Witch Hunt in American History...and there is still No Collusion and No Obstruction. The only Collusion was that done by Democrats who were unable to win an Election despite the spending of far more money!"
997083372034936000,30.83492279,-34.99020386,2,"Wow, word seems to be coming out that the Obama FBI “SPIED ON THE TRUMP CAMPAIGN WITH AN IMBEDDED INFORMANT.” Andrew McCarthy says, “There’s probably no doubt that they had at least one confidential informant in the campaign.” If so, this is bigger than Watergate!"
997095653875617000,30.84094429,-34.98913574,2,"Wow, word seems to be coming out that the Obama FBI “SPIED ON THE TRUMP CAMPAIGN WITH AN EMBEDDED INFORMANT.” Andrew McCarthy says, “There’s probably no doubt that they had at least one confidential informant in the campaign.” If so, this is bigger than Watergate!"
997112687799697000,19.6734581,-22.30267715,2,"Despite the disgusting, illegal and unwarranted Witch Hunt, we have had the most successful first 17 month Administration in U.S. history - by far! Sorry to the Fake News Media and “Haters,” but that’s the way it is!"
997136144465842000,-39.07503891,-28.05039406,6,Congrats to the House for passing the VA MISSION Act yesterday. Without this funding our veterans will be forced to stand in never ending lines in order to receive care. Putting politics over our veterans care is UNACCEPTABLE – Senate must vote yes on this bill by Memorial Day!
997220260259487000,-10.41457462,51.4803009,4,"Congratulations to our new CIA Director, Gina Haspel! https://t.co/n1xj9LSV9D"
997227223638790000,9.148424149,48.219944,4,"Talking trade with the Vice Premier of the People’s Republic of China, Liu He. https://t.co/9T7Iq6F3Xe"
997233764689498000,14.08167267,21.07353401,5,Great talk with my friend President Mauricio Macri of Argentina this week. He is doing such a good job for Argentina. I support his vision for transforming his country’s economy and unleashing its potential!
997238932311068000,-43.9926033,-26.94394302,6,"Tomorrow, the House will vote on a strong Farm Bill, which includes work requirements. We must support our Nation’s great farmers!"
997239623268085000,-15.89723873,34.49170685,5,It was my great honor to visit with our HEROES last night at Walter Reed Medical Center. There is nobody like them! https://t.co/fG5W1SwIHK
997422764909912000,33.42543793,-21.27385902,2,"“Apparently the DOJ put a Spy in the Trump Campaign. This has never been done before and by any means necessary, they are out to frame Donald Trump for crimes he didn’t commit.”  David Asman  @LouDobbs @GreggJarrett   Really bad stuff!"
997429518867591000,13.3616972,-36.71899033,2,"Fake News Media had me calling Immigrants, or Illegal Immigrants, “Animals.” Wrong! They were begrudgingly forced to withdraw their stories. I referred to MS 13 Gang Members as “Animals,” a big difference - and so true. Fake News got it purposely wrong, as usual!"
997471413266247000,40.76182938,-7.597838879,8,"Why isn’t disgraced FBI official Andrew McCabe being investigated for the $700,000 Crooked Hillary Democrats in Virginia, led by Clinton best friend Terry M (under FBI investigation that they killed) gave to McCabe’s wife in her run for office? Then dropped case on Clinton!"
997474432443707000,22.50930405,-21.73426056,8,"Reports are there was indeed at least one FBI representative implanted, for political purposes, into my campaign for president. It took place very early on, and long before the phony Russia Hoax became a “hot” Fake News story. If true - all time biggest political scandal!"
997493407097524000,11.63320351,2.671848297,5,School shooting in Texas. Early reports not looking good. God bless all!
997515759281680000,-27.85546112,11.04297161,6,"We grieve for the terrible loss of life, and send our support and love to everyone affected by this horrible attack in Texas. To the students, families, teachers and personnel at Santa Fe High School – we are with you in this tragic hour, and we will be with you forever... https://t.co/LtJ0D29Hsv"
997573139663028000,1.265058517,-12.5092659,2,America is a Nation that believes in the power of redemption. America is a Nation that believes in second chances - and America is a Nation that believes that the best is always yet to come! #PrisonReform https://t.co/Yk5UJUYgHN
997577906007298000,-21.26780319,-22.77309036,6,"Just met with UN Secretary-General António Guterres who is working hard to “Make the United Nations Great Again.” When the UN does more to solve conflicts around the world, it means the U.S. has less to do and we save money. @NikkiHaley is doing a fantastic job! https://t.co/pqUv6cyH2z"
997597940444221000,4.959374428,17.90987206,5,"California finally deserves a great Governor, one who understands borders, crime and lowering taxes. John Cox is the man - he’ll be the best Governor you’ve ever had. I fully endorse John Cox for Governor and look forward to working with him to Make California Great Again!"
997612079375945000,-27.60870743,-1.628472328,7,"America is blessed with extraordinary energy abundance, including more than 250 years worth of beautiful clean coal. We have ended the war on coal, and will continue to work to promote American energy dominance!"
997899870903169000,12.79873753,40.64297104,7,Happy #ArmedForcesDay to our GREAT military men and women for their selfless service to our Nation! https://t.co/jbJvrkV1hH
997908016065368000,-21.18145561,20.13441849,5,Great to have our incredible First Lady back home in the White House. Melanie is feeling and doing really well. Thank you for all of your prayers and best wishes!
997909163379449000,-21.17733002,20.13279343,5,Great to have our incredible First Lady back home in the White House. Melania is feeling and doing really well. Thank you for all of your prayers and best wishes!
997951982467014000,22.51862907,-13.75429726,8,"If the FBI or DOJ was infiltrating a campaign for the benefit of another campaign, that is a really big deal. Only the release or review of documents that the House Intelligence Committee (also, Senate Judiciary) is asking for can give the conclusive answers. Drain the Swamp!"
998187672979038000,8.705160141,-29.73898125,2,"Things are really getting ridiculous. The Failing and Crooked (but not as Crooked as Hillary Clinton) @nytimes has done a long &amp, boring story indicating that the World’s most expensive Witch Hunt has found nothing on Russia &amp, me so now they are looking at the rest of the World!"
998189366844559000,8.330540657,-26.28338814,2,"....At what point does this soon to be $20,000,000 Witch Hunt, composed of 13 Angry and Heavily Conflicted Democrats and two people who have worked for Obama for 8 years, STOP! They have found no Collussion with Russia, No Obstruction, but they aren’t looking at the corruption..."
998191501451628000,34.22976685,-18.66691399,8,"...in the Hillary Clinton Campaign where she deleted 33,000 Emails, got $145,000,000 while Secretary of State, paid McCabes wife $700,000 (and got off the FBI hook along with Terry M) and so much more. Republicans and real Americans should start getting tough on this Scam."
998194013193822000,8.871517181,-21.32748222,6,"Now that the Witch Hunt has given up on Russia and is looking at the rest of the World, they should easily be able to take it into the Mid-Term Elections where they can put some hurt on the Republican Party. Don’t worry about Dems FISA Abuse, missing Emails or Fraudulent Dossier!"
998196033153839000,17.63090134,-10.08855915,7,"What ever happened to the Server, at the center of so much Corruption, that the Democratic National Committee REFUSED to hand over to the hard charging (except in the case of Democrats) FBI? They broke into homes &amp, offices early in the morning, but were afraid to take the Server?"
998202784683053000,25.86413383,-1.530921221,2,"....and why hasn’t the Podesta brother been charged and arrested, like others, after being forced to close down his very large and successful firm? Is it because he is a VERY well connected Democrat working in the Swamp of Washington, D.C.?"
998250447394820000,30.82083893,-25.37182045,7,The Witch Hunt finds no Collusion with Russia - so now they’re looking at the rest of the World. Oh’ great!
998256454590193000,22.72908211,-16.10987282,6,"I hereby demand, and will do so officially tomorrow, that the Department of Justice look into whether or not the FBI/DOJ infiltrated or surveilled the Trump Campaign for Political Purposes - and if any such demands or requests were made by people within the Obama Administration!"
998524172858019000,-1.221892476,-30.22812271,8,"I ask Senator Chuck Schumer, why didn’t President Obama &amp, the Democrats do something about Trade with China, including Theft of Intellectual Property etc.? They did NOTHING! With that being said, Chuck &amp, I have long agreed on this issue! Fair Trade, plus, with China will happen!"
998525737593376000,-10.84608173,-12.48811531,6,China has agreed to buy massive amounts of ADDITIONAL Farm/Agricultural Products - would be one of the best things to happen to our farmers in many years!
998526637657546000,-15.25203896,-9.228761673,6,"On China, Barriers and Tariffs to come down for first time."
998528928259170000,-5.584237576,-8.973117828,2,"China must continue to be strong &amp, tight on the Border of North Korea until a deal is made. The word is that recently the Border has become much more porous and more has been filtering in. I want this to happen, and North Korea to be VERY successful, but only after signing!"
998532136578748000,33.40211487,8.218867302,7,"“John Brennan is panicking. He has disgraced himself, he has disgraced the Country, he has disgraced the entire Intelligence Community. He is the one man who is largely responsible for the destruction of American’s faith in the Intelligence Community and in some people at the...."
998534123399663000,27.56248283,-33.66038132,8,"....top of the FBI. Brennan started this entire debacle about President Trump. We now know that Brennan had detailed knowledge of the (phony) Dossier...he knows about the Dossier, he denies knowledge of the Dossier, he briefs the Gang of 8 on the Hill about the Dossier, which...."
998537117180588000,32.42477798,-34.55952454,2,"...they then used to start an investigation about Trump. It is that simple. This guy is the genesis of this whole Debacle. This was a Political hit job, this was not an Intelligence Investigation. Brennan has disgraced himself, he’s worried about staying out of Jail.” Dan Bongino"
998546786628395000,16.0136795,-16.55472755,8,"The Wall Street Journal asks, “WHERE IN THE WORLD WAS BARACK OBAMA?”  A very good question!"
998553122179084000,-12.87166309,-19.9042511,6,"Under our potential deal with China, they will purchase from our Great American Farmers practically as much as our Farmers can produce."
998704493335334000,16.76148605,21.05606461,5,".@AsaHutchinson, the great Governor of Arkansas, is in a primary tomorrow. He has done an incredible job with a focus on lower taxes, border security, and crime prevention. Asa loves our military and our veterans. I fully endorse Asa for Governor!"
998992271629570000,-7.061411858,47.12298584,4,"Today, it was my great honor to welcome President Moon Jae-in of the Republic of Korea to the @WhiteHouse!🇺🇸🇰🇷 https://t.co/yvOxNiA1DM"
999010902472122000,-6.146120548,48.37013245,4,It was my honor to welcome @NASCAR Cup Series Champion @MartinTruex_Jr and his team to the @WhiteHouse yesterday! https://t.co/5cr2oybrnQ
999087688983764000,8.61117363,30.29348564,4,"For the first time since Roe v. Wade, America has a Pro-Life President, a Pro-Life Vice President, a Pro-Life House of Representatives and 25 Pro-Life Republican State Capitals! https://t.co/EfF54tmetT"
999096011174924000,9.151798248,-11.40223217,7,"If the person placed very early into my campaign wasn’t a SPY put there by the previous Administration for political purposes, how come such a seemingly massive amount of money was paid for services rendered - many times higher than normal..."
999096013674680000,31.07354546,-31.15881348,2,"...Follow the money! The spy was there early in the campaign and yet never reported Collusion with Russia, because there was no Collusion. He was only there to spy for political reasons and to help Crooked Hillary win - just like they did to Bernie Sanders, who got duped!"
999239924401438000,26.56267548,-26.18890572,8,"@foxandfriends  “New Bombshell in the Obama Spying Scandal. Did other Agencies SPY on Trump Campaign?” Even Clapper, worlds dumbest former Intelligence Head, who has the problem of lying a lot, used the word SPY when describing the illegal activities!"
999242039723163000,13.52927685,-18.29399681,2,"Look how things have turned around on the Criminal Deep State. They go after Phony Collusion with Russia, a made up Scam, and end up getting caught in a major SPY scandal the likes of which this country may never have seen before! What goes around, comes around!"
999243732506562000,25.47551155,-17.08720398,8,“It’s clear that they had eyes and ears all over the Trump Campaign” Judge Andrew Napolitano
999246677549768000,20.26825523,-11.67145061,7,SPYGATE could be one of the biggest political scandals in history!
999249186762772000,19.6016407,12.44264412,5,"Everybody is with Tomi Lahren, a truly outstanding and respected young woman! @foxandfriends"
999252093998370000,40.59134674,-17.73713875,8,"“Trump should be happy that the FBI was SPYING on his campaign” No, James Clapper, I am not happy. Spying on a campaign would be illegal, and a scandal to boot!"
999257533327073000,-22.45588493,-26.34268379,6,"Our Trade Deal with China is moving along nicely, but in the end we will probably have to use a different structure in that this will be too hard to get done and to verify results after completion."
999258232110579000,8.20581913,-42.90249634,6,"Big legislation will be signed by me shortly. After many years, RIGHT TO TRY and big changes to DODD FRANK."
999278498182258000,-20.09839058,-12.38842773,6,"There will be big news coming soon for our great American Autoworkers. After many decades of losing your jobs to other countries, you have waited long enough!"
999282325316866000,50.33385849,-24.35429573,8,WITCH HUNT!
999323841351618000,-32.16914749,51.70064163,0,Thank you @SBAList! #SBAGala https://t.co/mPKwukX08o
999371735928582000,-9.673003197,19.37567711,7,"Today on Long Island, we were all moved to be joined by families who have suffered unthinkable heartbreak at the hands of MS-13. I was truly honored to be joined again by the courageous families who were my guests at the State of the Union... https://t.co/Gs0CGJYqXU"
999373224059265000,-40.39724731,-11.08440495,7,"Crippling loopholes in our laws have enabled MS-13 gang members and other criminals to infiltrate our communities - and Democrats in Congress REFUSE to close these loopholes, including the disgraceful practice known as Catch-and-Release. Democrats must abandon their resistance... https://t.co/VkMCIzwt8v"
999435250571726000,24.3181591,35.81202698,7,"Thank you to all of the incredible law enforcement officers and firefighters in Bethpage, New York. Keep up the great work! https://t.co/SMaZ8Hfas4"
999442055670607000,-17.07083702,15.05397129,5,"Great to be in New York for the day. Heading back to the @WhiteHouse now, lots of work to be done! https://t.co/w3LUiQ8SWh"
999454450854039000,-46.88443756,21.74780083,5,Will be interviewed on @foxandfriends tomorrow morning at 6:00 A.M. Enjoy!
999626347361206000,20.2489872,-12.79835129,2,"Clapper has now admitted that there was Spying in my campaign. Large dollars were paid to the Spy, far beyond normal. Starting to look like one of the biggest political scandals in U.S. history. SPYGATE - a terrible thing!"
999629710370983000,27.93352699,-8.418420792,7,"Not surprisingly, the GREAT Men &amp, Women of the FBI are starting to speak out against Comey, McCabe and all of the political corruption and poor leadership found within the top ranks of the FBI. Comey was a terrible and corrupt leader who inflicted great pain on the FBI! #SPYGATE"
999667181083295000,-38.65742111,17.70943832,4,"Sadly, I was forced to cancel the Summit Meeting in Singapore with Kim Jung Un. https://t.co/qEoi9ymUEz"
999686062082535000,-38.65744019,17.70884705,4,"Sadly, I was forced to cancel the Summit Meeting in Singapore with Kim Jong Un. https://t.co/rLwXxBxFKx"
999687630060118000,-12.02423954,23.45188332,5,"It was my great honor to host a roundtable re: MS-13 yesterday in Bethpage, New York. Democrats must abandon their resistance to border security so that we can SUPPORT law enforcement and SAVE innocent lives! https://t.co/pxe9Z4efyZ"
999695988813189000,-16.28043556,3.402089119,2,"I have decided to terminate the planned Summit in Singapore on June 12th. While many things can happen and a great opportunity lies ahead potentially, I believe that this is a tremendous setback for North Korea and indeed a setback for the world... https://t.co/jT0GfxT0Lc"
999710267096354000,-4.422287941,43.27035141,4,"""Today, it was my honor to sign #S2155, the """"Economic Growth, Regulatory Relief, and Consumer Protection Act.” Read more: https://t.co/sYZ4PzzxxW https://t.co/gi0qGe6ukX"""
999761589476655000,-4.747404575,46.57843018,4,"Today, it was my great honor to present the #MedalOfHonor to @USNavy (SEAL) Master Chief Special Warfare Operator Britt Slabinski in the East Room of the @WhiteHouse. Full ceremony: https://t.co/2UldFozRh1 https://t.co/R3ACmkWsqJ"
999981056387403000,-12.35358047,14.75256824,7,"I will be making the Commencment Address today at the United States Naval Academy in Annapolis, Maryland. Look forward to being with some of the greatest people on earth!"
999984492197613000,30.45310593,-38.07712936,2,"The Democrats are now alluding to the the concept that having an Informant placed in an opposing party’s campaign is different than having a Spy, as illegal as that may be. But what about an “Informant” who is paid a fortune and who “sets up” way earlier than the Russian Hoax?"
999984495179726000,11.2869482,-11.20897675,7,"Can anyone even imagine having Spies placed in a competing campaign, by the people and party in absolute power, for the sole purpose of political advantage and gain? And to think that the party in question, even with the expenditure of far more money, LOST!"
999984503123857000,27.63382721,-26.93247032,8,"“Everyone knows there was a Spy, and in fact the people who were involved in the Spying are admitting that there was a Spy...Widespread Spying involving multiple people.” Mollie Hemingway, The Federalist Senior Editor  But the corrupt Mainstream Media hates this monster story!"
999984507574018000,-32.73849869,-32.26456833,6,"Democrats are so obviously rooting against us in our negotiations with North Korea. Just like they are coming to the defense of MS 13 thugs, saying that they are individuals &amp, must be nurtured, or asking to end your big Tax Cuts &amp, raise your taxes instead. Dems have lost touch!"
999986971660423000,-17.73621368,-33.4913063,6,"Very good news to receive the warm and productive statement from North Korea. We will soon see where it will lead, hopefully to long and enduring prosperity and peace. Only time (and talent) will tell!"
1000061992042970000,-10.15134525,44.25297546,4,"Today, it was my great honor to deliver the 2018 Commencement Address at the United States @NavalAcademy in Annapolis, Maryland. Congratulations!Good luck. Godspeed. And ANCHORS AWEIGH! https://t.co/aoLBK7y16a"
1000064605903870000,-20.08736229,25.73561668,7,"On behalf of the American People, CONGRATULATIONS! We love you! https://t.co/YRlj0vRXwk"
1000114139136600000,-48.51243591,-0.774859786,6,"To the @NavalAcademy Class of 2018, I say: We know you are up to the task. We know you will make us proud. We know that glory will be yours. Because you are WINNERS, you are WARRIORS, you are FIGHTERS, you are CHAMPIONS, and YOU will lead us to VICTORY! God Bless the U.S.A.! https://t.co/V9TgEo8MY4"
1000138164923780000,-31.41805649,-24.77802086,6,"Chicago Police have every right to legally protest against the mayor and an administration that just won’t let them do their job. The killings are at a record pace and tough police work, which Chicago will not allow, would bring things back to order fast...the killings must stop!"
1000145873274350000,-8.125678062,-29.88422585,6,Funny to watch the Democrats criticize Trade Deals being negotiated by me when they don’t even know what the deals are and when for 8 years the Obama Administration did NOTHING on trade except let other countries rip off the United States. Lost almost $800 Billion/year under “O”
1000151354701210000,-38.00411606,-23.3543911,6,"Senator Schumer and Obama Administration let phone company ZTE flourish with no security checks. I closed it down then let it reopen with high level security guarantees, change of management and board, must purchase U.S. parts and pay a $1.3 Billion fine. Dems do nothing...."
1000152863035800000,2.717553854,-21.03430557,6,...but complain and obstruct. They made only bad deals (Iran) and their so-called Trade Deals are the laughing stock of the world!
1000174070061810000,-20.25939751,-24.87017822,6,"We are having very productive talks with North Korea about reinstating the Summit which, if it does happen, will likely remain in Singapore on the same date, June 12th., and, if necessary, will be extended beyond that date."
1000366478846300000,-9.75039959,13.76134205,7,"Good news about the release of the American hostage from Venezuela. Should be landing in D.C. this evening and be in the White House, with his family, at about 7:00 P.M. The great people of Utah will be very happy!"
1000375761604370000,-33.97494125,-15.52560043,6,"Put pressure on the Democrats to end the horrible law that separates children from there parents once they cross the Border into the U.S. Catch and Release, Lottery and Chain must also go with it and we MUST continue building the WALL! DEMOCRATS ARE PROTECTING MS-13 THUGS."
1000385794115320000,-10.09335995,15.22587967,5,Looking forward to seeing Joshua Holt this evening in the White House. The great people of Utah are Celebrating!
1000387893427350000,13.8530817,7.39904213,5,"Thanks to very brave Teacher &amp, Hero Jason Seaman of Noblesville, Indiana, for his heroic act in saving so many precious young lives. His quick and automatic action is being talked about all over the world!"
1000391997969090000,-9.817657471,-34.25365448,2,"Unlike what the Failing and Corrupt New York Times would like people to believe, there is ZERO disagreement within the Trump Administration as to  how to deal with North Korea...and if there was, it wouldn’t matter. The @nytimes has called me wrong right from the beginning!"
1000396430371100000,8.638049126,-18.39404869,2,"The Failing @nytimes quotes “a senior White House official,” who doesn’t exist, as saying “even if the meeting were reinstated, holding it on June 12 would be impossible, given the lack of time and the amount of planning needed.” WRONG AGAIN! Use real people, not phony sources."
1000458567147830000,11.70608139,-23.33528519,2,"With Spies, or “Informants” as the Democrats like to call them because it sounds less sinister (but it’s not), all over my campaign, even from a very early date, why didn’t the crooked highest levels of the FBI or “Justice” contact me to tell me of the  phony Russia problem?"
1000462031500090000,24.74845123,-18.67181015,8,"This whole Russia Probe is Rigged. Just an excuse as to why the Dems and Crooked Hillary lost the Election and States that haven’t been lost in decades. 13 Angry Democrats, and all Dems if you include the people who worked for Obama for 8 years. #SPYGATE &amp, CONFLICTS OF INTEREST!"
1000465814192090000,24.35282326,-17.76037407,7,"When will the 13 Angry Democrats (&amp, those who worked for President O), reveal their disqualifying Conflicts of Interest? It’s been a long time now! Will they be indelibly written into the Report along with the fact that the only Collusion is with the Dems, Justice, FBI &amp, Russia?"
1000554657859670000,-20.5370369,46.53809357,3,WELCOME HOME JOSH! https://t.co/2X0cKE4stx
1000718611688940000,1.404731512,0.846730649,6,"Who’s going to give back the young and beautiful lives (and others) that have been devastated and destroyed by the phony Russia Collusion Witch Hunt? They journeyed down to Washington, D.C., with stars in their eyes and wanting to help our nation...They went back home in tatters!"
1000726832843500000,-15.91255665,24.97677803,5,"Fantastic to have 400,000 GREAT MEN &amp, WOMEN of Rolling Thunder in D.C. showing their patriotism. They love our Country, they love our Flag, they stand for our National Anthem! Thanks to Executive Director Artie Muller."
1000741764565750000,44.89043427,-29.94282913,8,"Why didn’t the 13 Angry Democrats investigate the campaign of Crooked Hillary Clinton, many crimes, much Collusion with Russia? Why didn’t the FBI take the Server from the DNC?  Rigged Investigation!"
1000831304836010000,-17.44588852,6.939412117,5,Our United States team has arrived in North Korea to make arrangements for the Summit between Kim Jong Un and myself. I truly believe North Korea has brilliant potential and will be a great economic and financial Nation one day. Kim Jong Un agrees with me on this. It will happen!
1000837182297460000,16.94112778,-49.9119072,2,"Why didn’t President Obama do something about the so-called Russian Meddling when he was told about it by the FBI before the Election? Because he thought Crooked Hillary was going to win, and he didn’t want to upset the apple cart! He was in charge, not me, and did nothing."
1001055932376380000,-11.07726192,70.67176819,3,#MemorialDay🇺🇸 https://t.co/Iohcuhi4dQ
1001085207825530000,-16.96513367,-2.855113268,6,"Happy Memorial Day! Those who died for our great country would be very happy and proud at how well our country is doing today. Best economy in decades, lowest unemployment numbers for Blacks and Hispanics EVER (&amp, women in 18years), rebuilding our Military and so much more. Nice!"
1001099771602450000,44.45968628,-31.84367561,8,“The President deserves some answers.” @FoxNews in discussing “SPYGATE.”
1001103028626340000,46.29569244,3.751307964,8,“Sally Yates is part of concerns people have raised about bias in the Justice Dept. I find her actions to be really quite unbelievable.” Jonathan Turley
1001108964216530000,26.75729942,-13.77890396,8,"“We now find out that the Obama Administration put the opposing campaigns presidential candidate, or his campaign, under investigation. That raises legitimate questions. I just find this really odd...this goes to the heart of our electoral system.” Jonathan Turley on @FoxNews"
1001149367271680000,15.65548801,42.94530869,7,"Thank you for joining us on this solemn day of remembrance. We are gathered here on the sacred soil of @ArlingtonNatl Cemetery to honor the lives and deeds of America's greatest heroes, the men and women who laid down their lives for our freedom. #MemorialDay https://t.co/YSYAHf7bNu"
1001149793496970000,16.4017067,43.98204041,7,"The heroes who rest in these hallowed fields, in cemeteries, battlefields, and burial grounds near and far are drawn the full tapestry of American life. They came from every generation from towering cities and wind swept prairies, from privilege and from poverty... https://t.co/aOw3QwN2SV"
1001151001699800000,22.91217041,47.27721786,6,"Our fallen heroes have not only written our history they have shaped our destiny. They saved the lives of the men and women with whom they served. They cared for their families more than anything in the world, they loved their families. They inspired their communities... https://t.co/Q9cOcQeEDc"
1001212077699140000,6.886311054,17.90317917,5,"A Democratic lawmaker just introduced a bill to Repeal the GOP Tax Cuts (no chance). This is too good to be true for Republicans...Remember, the Nancy Pelosi Dems are also weak on Crime, the Border and want to be gentle and kind to MS-13 gang members...not good!"
1001220050995510000,5.211037636,18.1153717,5,"California has a rare opportunity to turn things around and solve its high crime, high tax, problems - along with so many others. On June 5th., vote for GOP Gubernatorial Candidate JOHN COX, a really good and highly competent man. He’ll Make California Great Again!"
1001404640796330000,-32.14971542,-17.02978516,6,"Democrats mistakenly tweet 2014 pictures from Obama’s term showing children from the Border in steel cages. They thought it was recent pictures in order to make us look bad, but backfires. Dems must agree to Wall and new Border Protection for good of country...Bipartisan Bill!"
1001410457092210000,-15.40781116,7.469250679,5,"We have put a great team together for our talks with North Korea. Meetings are currently taking place concerning Summit, and more. Kim Young Chol, the Vice Chairman of North Korea, heading now to New York. Solid response to my letter, thank you!"
1001415199516250000,32.33178711,-34.35920334,8,“This investigation involved far more surveillance than we ever had any idea about. It wasn’t just a wiretap against a campaign aide...it was secretly gathering information on the Trump Campaign...people call that Spying...this is unprecedented and  scandalous.” Mollie Hemingway
1001417880116890000,24.79290581,-19.8151474,8,"The 13 Angry Democrats (plus people who worked 8 years for Obama) working on the rigged Russia Witch Hunt, will be MEDDLING with the mid-term elections, especially now that Republicans (stay tough!) are taking the lead in Polls. There was no Collusion, except by the Democrats!"
1001420270094160000,45.34247208,-26.51310349,8,"Why aren’t the 13 Angry and heavily conflicted Democrats investigating the totally Crooked Campaign of totally Crooked Hillary Clinton. It’s a Rigged Witch Hunt, that’s why! Ask them if they enjoyed her after election celebration!"
1001424695126880000,-12.24243259,6.633919716,6,"Sorry, I’ve got to start focusing my energy on North Korea Nuclear, bad Trade Deals, VA Choice, the Economy, rebuilding the Military, and so much more, and not on the Rigged Russia Witch Hunt that should be investigating Clinton/Russia/FBI/Justice/Obama/Comey/Lynch etc."
1001455721588960000,20.37771988,-21.00944901,2,"The Fake Mainstream Media has, from the time I announced I was running for President, run the most highly sophisticated &amp, dishonest Disinformation Campaign in the history of politics. No matter how well WE do, they find fault. But the forgotten men &amp, women WON, I’m President!"
1001807174249710000,7.922629833,-45.7514534,2,"Rep.Trey Gowdy, “I don’t think so, I think what the President is doing is expressing frustration that Attorney General Sessions should have shared these reasons for recusal before he took the job, not afterward. If I were the President and I picked someone to be the country’s...."
1001807204519990000,7.792152405,-45.35003281,2,"....chief law enforcement officer, and they told me later, ‘oh by the way I’m not going to be able to participate in the most important case in the office, I would be frustrated too...and that’s how I read that - Senator Sessions, why didn’t you tell me before I picked you....."
1001807216297620000,-2.875734329,-38.72787476,2,"....There are lots of really good lawyers in the country, he could have picked somebody else!” And I wish I did!"
1001834394359870000,-0.748412549,-36.98127747,2,"The Failing and Corrupt @nytimes estimated the crowd last night at “1000 people,” when in fact it was many times that number - and the arena was rockin’. This is the way they demean and disparage. They are very dishonest people who don’t “get” me, and never did!"
1001848460881030000,15.36540127,-44.18984222,8,"Bob Iger of ABC called Valerie Jarrett to let her know that “ABC does not tolerate comments like those” made by Roseanne Barr. Gee, he never called President Donald J. Trump to apologize for the HORRIBLE statements made and said about me on ABC. Maybe I just didn’t get the call?"
1001873279597060000,-25.56537056,7.561658859,5,Today I am proud to keep another promise to the American people as I sign the #RightToTry Legislation into law. https://t.co/VD8CN5YfIo
1001873868498320000,-10.0764637,-22.4649868,6,"With the #RightToTry Law I signed today, patients with life threatening illnesses will finally have access to experimental treatments that could improve or even cure their conditions. These are experimental treatments and products that have shown great promise... https://t.co/FIUwhpUpoL"
1001875884142360000,-6.856665134,45.24439621,4,"Moments ago, it was my great honor to sign #RightToTry into law! https://t.co/mtPiHsBc1H https://t.co/hFtpyJlV4h"
1001961235838100000,-8.336354256,6.451022148,4,"Great meeting with @KimKardashian today, talked about prison reform and sentencing. https://t.co/uOy4UJ41JF"
1001973090107240000,10.20186138,16.42751884,5,"There is no one better to represent the people of N.Y. and Staten Island (a place I know very well) than @RepDanDonovan, who is strong on Borders &amp, Crime, loves our Military &amp, our Vets, voted for Tax Cuts and is helping me to Make America Great Again. Dan has my full endorsement!"
1001978774219640000,-2.520792723,21.39843559,5,"Very importantly, @RepDanDonovan will win for the Republicans in November...and his opponent will not. Remember Alabama. We can’t take any chances on losing to a Nancy Pelosi controlled Democrat!"
